Date,Title,Price
2026-06-05,The Art of Startup Fundraising,23.12
2026-06-04,The Art of Startup Fundraising,23.08
2026-06-03,The Art of Startup Fundraising,24.52
2026-06-02,The Art of Startup Fundraising,24.36
2026-06-08,Take Me Home Tonight (Rock Star Romance #3),53.46
2026-06-07,Take Me Home Tonight (Rock Star Romance #3),53.61
2026-06-06,Take Me Home Tonight (Rock Star Romance #3),54.82
2026-06-05,Take Me Home Tonight (Rock Star Romance #3),54.93
2026-06-04,Take Me Home Tonight (Rock Star Romance #3),53.61
2026-06-03,Take Me Home Tonight (Rock Star Romance #3),53.87
2026-06-02,Take Me Home Tonight (Rock Star Romance #3),53.86
2026-06-08,Sleeping Giants (Themis Files #1),47.85
2026-06-07,Sleeping Giants (Themis Files #1),48.53
2026-06-06,Sleeping Giants (Themis Files #1),47.32
2026-06-05,Sleeping Giants (Themis Files #1),46.9
2026-06-04,Sleeping Giants (Themis Files #1),47.77
2026-06-03,Sleeping Giants (Themis Files #1),47.23
2026-06-02,Sleeping Giants (Themis Files #1),47.21
2026-06-08,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",19.82
2026-06-07,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",19.22
2026-06-06,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",19.01
2026-06-05,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",18.48
2026-06-04,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",16.99
2026-06-03,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",16.56
2026-06-02,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",16.99
2026-06-08,Playing with Fire,12.75
2026-06-07,Playing with Fire,14.12
2026-06-06,Playing with Fire,13.98
2026-06-05,Playing with Fire,14.44
2026-06-04,Playing with Fire,14.21
2026-06-03,Playing with Fire,15.68
2026-06-02,Playing with Fire,16.81
2026-06-08,Off the Hook (Fishing for Trouble #1),46.29
2026-06-07,Off the Hook (Fishing for Trouble #1),46.47
2026-06-06,Off the Hook (Fishing for Trouble #1),46.01
2026-06-05,Off the Hook (Fishing for Trouble #1),46.69
2026-06-04,Off the Hook (Fishing for Trouble #1),45.79
2026-06-03,Off the Hook (Fishing for Trouble #1),46.27
2026-06-02,Off the Hook (Fishing for Trouble #1),47.77
2026-06-08,Mothering Sunday,12.82
2026-06-07,Mothering Sunday,13.53
2026-06-06,Mothering Sunday,12.63
2026-06-05,Mothering Sunday,11.62
2026-06-04,Mothering Sunday,10.15
2026-06-03,Mothering Sunday,11.3
2026-06-02,Mothering Sunday,10.5
2026-06-08,"Mother, Can You Not?",15.42
2026-06-07,"Mother, Can You Not?",16.03
2026-06-06,"Mother, Can You Not?",15.06
2026-06-05,"Mother, Can You Not?",15.23
2026-06-04,"Mother, Can You Not?",16.46
2026-06-03,"Mother, Can You Not?",16.31
2026-06-02,"Mother, Can You Not?",15.63
2026-06-08,M Train,26.68
2026-06-07,M Train,25.74
2026-06-06,M Train,26.07
2026-06-05,M Train,26.96
2026-06-04,M Train,27.06
2026-06-03,M Train,27.45
2026-06-02,M Train,26.04
2026-06-08,Lilac Girls,17.27
2026-06-07,Lilac Girls,18.72
2026-06-06,Lilac Girls,19.44
2026-06-05,Lilac Girls,19.49
2026-06-04,Lilac Girls,18.23
2026-06-03,Lilac Girls,19.22
2026-06-02,Lilac Girls,19.87
2026-06-08,Lies and Other Acts of Love,44.16
2026-06-07,Lies and Other Acts of Love,43.97
2026-06-06,Lies and Other Acts of Love,44.21
2026-06-05,Lies and Other Acts of Love,43.28
2026-06-04,Lies and Other Acts of Love,42.17
2026-06-03,Lies and Other Acts of Love,40.96
2026-06-02,Lies and Other Acts of Love,41.22
2026-06-08,Lab Girl,39.56
2026-06-07,Lab Girl,39.11
2026-06-06,Lab Girl,39.45
2026-06-05,Lab Girl,38.05
2026-06-04,Lab Girl,39.02
2026-06-03,Lab Girl,40.26
2026-06-02,Lab Girl,41.07
2026-06-08,Keep Me Posted,20.23
2026-06-07,Keep Me Posted,19.46
2026-06-06,Keep Me Posted,19.93
2026-06-05,Keep Me Posted,21.36
2026-06-04,Keep Me Posted,22.75
2026-06-03,Keep Me Posted,21.48
2026-06-02,Keep Me Posted,20.23
2026-06-08,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,55.55
2026-06-07,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,54.9
2026-06-06,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.16
2026-06-05,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.04
2026-06-04,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,55.95
2026-06-03,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,55.44
2026-06-02,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,56.36
2026-06-08,Grey (Fifty Shades #4),49.87
2026-06-07,Grey (Fifty Shades #4),48.53
2026-06-06,Grey (Fifty Shades #4),48.56
2026-06-05,Grey (Fifty Shades #4),48.52
2026-06-04,Grey (Fifty Shades #4),49.95
2026-06-03,Grey (Fifty Shades #4),48.65
2026-06-02,Grey (Fifty Shades #4),48.46
2026-06-08,"Exit, Pursued by a Bear",51.44
2026-06-07,"Exit, Pursued by a Bear",51.01
2026-06-06,"Exit, Pursued by a Bear",49.9
2026-06-05,"Exit, Pursued by a Bear",50.59
2026-06-04,"Exit, Pursued by a Bear",50.41
2026-06-03,"Exit, Pursued by a Bear",50.12
2026-06-02,"Exit, Pursued by a Bear",50.09
2026-06-08,Daredevils,15.02
2026-06-07,Daredevils,16.13
2026-06-06,Daredevils,14.76
2026-06-05,Daredevils,14.13
2026-06-04,Daredevils,14.17
2026-06-03,Daredevils,13.94
2026-06-02,Daredevils,12.82
2026-06-08,Cravings: Recipes for What You Want to Eat,21.03
2026-06-07,Cravings: Recipes for What You Want to Eat,21.4
2026-06-06,Cravings: Recipes for What You Want to Eat,22.05
2026-06-05,Cravings: Recipes for What You Want to Eat,22.36
2026-06-04,Cravings: Recipes for What You Want to Eat,21.58
2026-06-03,Cravings: Recipes for What You Want to Eat,21.09
2026-06-02,Cravings: Recipes for What You Want to Eat,21.42
2026-06-08,Born for This: How to Find the Work You Were Meant to Do,22.19
2026-06-07,Born for This: How to Find the Work You Were Meant to Do,23.47
2026-06-06,Born for This: How to Find the Work You Were Meant to Do,24.69
2026-06-05,Born for This: How to Find the Work You Were Meant to Do,26.05
2026-06-04,Born for This: How to Find the Work You Were Meant to Do,26.79
2026-06-03,Born for This: How to Find the Work You Were Meant to Do,27.75
2026-06-02,Born for This: How to Find the Work You Were Meant to Do,26.73
2026-06-08,Arena,22.14
2026-06-07,Arena,23.5
2026-06-06,Arena,23.34
2026-06-05,Arena,23.56
2026-06-04,Arena,24.29
2026-06-03,Arena,23.96
2026-06-02,Arena,22.9
2026-06-08,Adultery,21.06
2026-06-07,Adultery,20.84
2026-06-06,Adultery,21.25
2026-06-05,Adultery,20.0
2026-06-04,Adultery,20.23
2026-06-03,Adultery,20.42
2026-06-02,Adultery,21.79
2026-06-08,A Mother's Reckoning: Living in the Aftermath of Tragedy,19.84
2026-06-07,A Mother's Reckoning: Living in the Aftermath of Tragedy,20.62
2026-06-06,A Mother's Reckoning: Living in the Aftermath of Tragedy,20.97
2026-06-05,A Mother's Reckoning: Living in the Aftermath of Tragedy,20.45
2026-06-04,A Mother's Reckoning: Living in the Aftermath of Tragedy,21.78
2026-06-03,A Mother's Reckoning: Living in the Aftermath of Tragedy,22.0
2026-06-02,A Mother's Reckoning: Living in the Aftermath of Tragedy,21.52
2026-06-08,A Gentleman's Position (Society of Gentlemen #3),13.84
2026-06-07,A Gentleman's Position (Society of Gentlemen #3),14.29
2026-06-06,A Gentleman's Position (Society of Gentlemen #3),14.07
2026-06-05,A Gentleman's Position (Society of Gentlemen #3),13.61
2026-06-04,A Gentleman's Position (Society of Gentlemen #3),12.69
2026-06-03,A Gentleman's Position (Society of Gentlemen #3),12.73
2026-06-02,A Gentleman's Position (Society of Gentlemen #3),13.15
2026-06-08,11/22/63,48.15
2026-06-07,11/22/63,46.68
2026-06-06,11/22/63,46.13
2026-06-05,11/22/63,46.57
2026-06-04,11/22/63,45.15
2026-06-03,11/22/63,45.19
2026-06-02,11/22/63,46.59
2026-06-08,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.85
2026-06-07,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",26.02
2026-06-06,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.77
2026-06-05,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",25.71
2026-06-04,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",25.51
2026-06-03,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",24.54
2026-06-02,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",25.35
2026-06-08,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,50.57
2026-06-07,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,50.18
2026-06-06,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,50.93
2026-06-05,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.72
2026-06-04,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.04
2026-06-03,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,49.57
2026-06-02,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,50.02
2026-06-08,Without Shame,47.37
2026-06-07,Without Shame,48.07
2026-06-06,Without Shame,47.88
2026-06-05,Without Shame,48.35
2026-06-04,Without Shame,48.43
2026-06-03,Without Shame,49.58
2026-06-02,Without Shame,51.04
2026-06-08,Watchmen,57.77
2026-06-07,Watchmen,56.64
2026-06-06,Watchmen,55.63
2026-06-05,Watchmen,56.15
2026-06-04,Watchmen,55.58
2026-06-03,Watchmen,56.56
2026-06-02,Watchmen,56.75
2026-06-08,Unlimited Intuition Now,59.83
2026-06-07,Unlimited Intuition Now,58.74
2026-06-06,Unlimited Intuition Now,57.72
2026-06-05,Unlimited Intuition Now,57.89
2026-06-04,Unlimited Intuition Now,58.74
2026-06-03,Unlimited Intuition Now,59.04
2026-06-02,Unlimited Intuition Now,57.89
2026-06-08,Underlying Notes,10.86
2026-06-07,Underlying Notes,11.01
2026-06-06,Underlying Notes,11.02
2026-06-05,Underlying Notes,11.93
2026-06-04,Underlying Notes,12.32
2026-06-03,Underlying Notes,11.25
2026-06-02,Underlying Notes,12.58
2026-06-08,The Shack,27.18
2026-06-07,The Shack,26.47
2026-06-06,The Shack,27.8
2026-06-05,The Shack,27.4
2026-06-04,The Shack,26.96
2026-06-03,The Shack,27.08
2026-06-02,The Shack,26.48
2026-06-08,The New Brand You: Your New Image Makes the Sale for You,43.06
2026-06-07,The New Brand You: Your New Image Makes the Sale for You,42.86
2026-06-06,The New Brand You: Your New Image Makes the Sale for You,41.47
2026-06-05,The New Brand You: Your New Image Makes the Sale for You,42.76
2026-06-04,The New Brand You: Your New Image Makes the Sale for You,43.9
2026-06-03,The New Brand You: Your New Image Makes the Sale for You,45.11
2026-06-02,The New Brand You: Your New Image Makes the Sale for You,44.0
2026-06-08,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",11.55
2026-06-07,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",11.17
2026-06-06,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.0
2026-06-05,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.53
2026-06-04,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",12.32
2026-06-03,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",13.81
2026-06-02,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",13.68
2026-06-08,The Flowers Lied,16.03
2026-06-07,The Flowers Lied,15.03
2026-06-06,The Flowers Lied,15.79
2026-06-05,The Flowers Lied,15.3
2026-06-04,The Flowers Lied,14.21
2026-06-03,The Flowers Lied,13.16
2026-06-02,The Flowers Lied,13.1
2026-06-08,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",57.26
2026-06-07,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",57.69
2026-06-06,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",57.29
2026-06-05,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",56.27
2026-06-04,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",57.62
2026-06-03,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",56.43
2026-06-02,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",56.68
2026-06-08,The Book of Mormon,23.81
2026-06-07,The Book of Mormon,23.23
2026-06-06,The Book of Mormon,23.97
2026-06-05,The Book of Mormon,24.66
2026-06-04,The Book of Mormon,25.88
2026-06-03,The Book of Mormon,24.89
2026-06-02,The Book of Mormon,25.1
2026-06-08,The Art and Science of Low Carbohydrate Living,53.13
2026-06-07,The Art and Science of Low Carbohydrate Living,52.31
2026-06-06,The Art and Science of Low Carbohydrate Living,53.65
2026-06-05,The Art and Science of Low Carbohydrate Living,54.13
2026-06-04,The Art and Science of Low Carbohydrate Living,53.48
2026-06-03,The Art and Science of Low Carbohydrate Living,53.74
2026-06-02,The Art and Science of Low Carbohydrate Living,54.56
2026-06-08,The Alien Club,54.84
2026-06-07,The Alien Club,54.08
2026-06-06,The Alien Club,53.6
2026-06-05,The Alien Club,54.39
2026-06-04,The Alien Club,53.95
2026-06-03,The Alien Club,55.16
2026-06-02,The Alien Club,53.71
2026-06-08,Suzie Snowflake: One beautiful flake (a self-esteem story),54.6
2026-06-07,Suzie Snowflake: One beautiful flake (a self-esteem story),53.58
2026-06-06,Suzie Snowflake: One beautiful flake (a self-esteem story),54.32
2026-06-05,Suzie Snowflake: One beautiful flake (a self-esteem story),53.9
2026-06-04,Suzie Snowflake: One beautiful flake (a self-esteem story),53.86
2026-06-03,Suzie Snowflake: One beautiful flake (a self-esteem story),55.12
2026-06-02,Suzie Snowflake: One beautiful flake (a self-esteem story),55.75
2026-06-08,Nap-a-Roo,23.95
2026-06-07,Nap-a-Roo,23.79
2026-06-06,Nap-a-Roo,22.53
2026-06-05,Nap-a-Roo,22.28
2026-06-04,Nap-a-Roo,21.96
2026-06-03,Nap-a-Roo,21.55
2026-06-02,Nap-a-Roo,21.15
2026-06-08,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.85
2026-06-07,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.17
2026-06-06,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.1
2026-06-05,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.57
2026-06-04,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.7
2026-06-03,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.36
2026-06-02,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",10.94
2026-06-08,Modern Day Fables,47.38
2026-06-07,Modern Day Fables,46.02
2026-06-06,Modern Day Fables,45.07
2026-06-05,Modern Day Fables,45.32
2026-06-04,Modern Day Fables,45.52
2026-06-03,Modern Day Fables,44.16
2026-06-02,Modern Day Fables,44.36
2026-06-08,If I Gave You God's Phone Number....: Searching for Spirituality in America,19.5
2026-06-07,If I Gave You God's Phone Number....: Searching for Spirituality in America,18.31
2026-06-06,If I Gave You God's Phone Number....: Searching for Spirituality in America,17.07
2026-06-05,If I Gave You God's Phone Number....: Searching for Spirituality in America,18.09
2026-06-04,If I Gave You God's Phone Number....: Searching for Spirituality in America,19.43
2026-06-03,If I Gave You God's Phone Number....: Searching for Spirituality in America,20.56
2026-06-02,If I Gave You God's Phone Number....: Searching for Spirituality in America,19.08
2026-06-08,"Fruits Basket, Vol. 9 (Fruits Basket #9)",34.86
2026-06-07,"Fruits Basket, Vol. 9 (Fruits Basket #9)",35.91
2026-06-06,"Fruits Basket, Vol. 9 (Fruits Basket #9)",34.81
2026-06-05,"Fruits Basket, Vol. 9 (Fruits Basket #9)",35.08
2026-06-04,"Fruits Basket, Vol. 9 (Fruits Basket #9)",35.1
2026-06-03,"Fruits Basket, Vol. 9 (Fruits Basket #9)",34.54
2026-06-02,"Fruits Basket, Vol. 9 (Fruits Basket #9)",33.59
2026-06-08,Dress Your Family in Corduroy and Denim,42.33
2026-06-07,Dress Your Family in Corduroy and Denim,43.66
2026-06-06,Dress Your Family in Corduroy and Denim,44.65
2026-06-05,Dress Your Family in Corduroy and Denim,45.1
2026-06-04,Dress Your Family in Corduroy and Denim,44.49
2026-06-03,Dress Your Family in Corduroy and Denim,44.29
2026-06-02,Dress Your Family in Corduroy and Denim,44.53
2026-06-08,Don't Forget Steven,33.61
2026-06-07,Don't Forget Steven,34.28
2026-06-06,Don't Forget Steven,33.1
2026-06-05,Don't Forget Steven,32.04
2026-06-04,Don't Forget Steven,32.93
2026-06-03,Don't Forget Steven,32.67
2026-06-02,Don't Forget Steven,33.72
2026-06-08,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,36.26
2026-06-07,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,36.06
2026-06-06,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92
2026-06-05,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.48
2026-06-04,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.67
2026-06-03,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,34.99
